order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD334316,ID3293340262,2019-09-24,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",22585,78.86,-37.8248915,144.98210569999995,5,21534.61,Spring,False,1.3077,excellent great great great,True
ORD456899,ID0388475554,2019-05-07,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Toshika 750', 1)]",11855,80.84,-37.8249739,144.95891809999995,15,10157.59,Autumn,True,1.174,great! great!,True
ORD090673,ID0291966932,2019-10-27,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('iStream', 1), ('Lucent 330S', 1)]",4465,112.12,-37.8006506,144.9743254,0,4577.12,Spring,False,2.0412,"good for the money the phone is great over all, only think i wish it had was a nfc pad in the phone for wireless charging but i get by without it. here's some fish pics💙",True
ORD168349,ID0401416160,2019-12-27,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",13240,96.71,-37.8082922,144.9365023,15,11350.71,Summer,True,1.0495,good value for money nice phone,True
ORD041039,ID3146808103,2019-01-30,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790,88.44,-37.8099641,144.9902573,10,4399.44,Summer,False,0.4375,"a fantastic piece of technology amazed with the performance of this cellphone.. performance, speed and battery life are very good for the price. absolutely satisfied!",True
ORD145404,ID0247008025,2019-05-19,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",9130,80.85,-37.8097411,144.9676108,0,9210.85,Autumn,True,1.0003,love it.  it works great.  iassist still has some problems  but it is getting better every day.  i'm not an expert but i think the sound quality is fine.  not perfect but good.,True
ORD483785,ID6167489413,2019-07-07,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",13625,64.6,-37.8102245,144.95782219999995,15,11645.85,Winter,False,0.9842,digico inferno stick is amazing !!!,True
ORD326763,ID0581709069,2019-02-13,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('Olivia x460', 2)]",15660,84.47,144.9282301,-37.80542,25,11829.47,Summer,False,1.8431,cheap and useful huawei always gives us surprise! this price phone is amazing:d,True
ORD345384,ID0313278047,2019-11-25,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Universe Note', 2), ('Olivia x460', 2)]",17840,103.82,-37.8095845,144.9616905,5,17051.82,summer,True,1.2182,five stars good phone,True
ORD119859,ID3945799005,2019-08-08,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",10040,65.89,-37.814942,144.96060269999995,15,8599.89,Winter,False,0.8858,four stars the phone is great but it's missing head phone and original charger,True
ORD208028,ID2017851107,2019-06-04,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,69.48,-37.8005556,144.98515680000003,15,8144.48,Winter,False,1.3746,works great. saved about $300 from new to this refurbished works great. saved about $300 from new to this refurbished. looked new.,False
ORD035582,ID0746912566,2019-11-15,Nickolson,"[('Thunder line', 2), ('Alcon 10', 2), ('iStream', 2), ('pearTV', 1)]",28870,79.02,-37.8244881,144.98296430000005,25,21731.52,Spring,False,1.3496,very good value liked price and features,True
ORD397264,ID4544037561,2019-02-24,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('Alcon 10', 1)]",18890,74.9,-37.8123833,144.9620705,5,18020.4,Summer,False,0.9544,great basic phone just the phone i wanted to replace the one that went swimming with me.,True
ORD041135,ID4716795443,2019-05-23,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310,65.7,-37.819142,144.9532921,0,5375.7,Autumn,False,0.9044,"not compatible with any network beautiful phone it is. however, it wasn’t compatible with any network. i wish that was listed in the description box. i was told from several phone companies that it’s only compatible internationally. meaning, it’ll only work overseas and not in the us.",True
ORD395239,ID0844490766,2019-06-29,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 2)]",13120,76.95,-37.8206226,144.9488344,0,13196.95,Winter,True,0.8984,five stars i love this phone!,True
ORD384172,ID3775019753,2019-03-02,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1), ('Universe Note', 1)]",8125,65.59,-37.8082763,144.9835336,10,7378.09,Autumn,False,1.0465,very good very good,True
ORD052541,ID0163364730,2019-08-31,Thompson,"[('Candle Inferno', 2), ('pearTV', 1), ('Alcon 10', 2)]",25070,73.93,-37.8134219,144.9533437,5,16144.61,Winter,True,0.5581,olivia focus1917 unlocked the cell phone is exactly what i expected. everything in order. thanked,True
ORD329291,ID0846569878,2019-05-25,Nickolson,"[('iStream', 2), ('iAssist Line', 1)]",2525,76.66,-37.8214272,144.9693216,15,2222.91,Autumn,True,0.3159,original impecable,True
ORD435649,ID0294624741,2019-02-03,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",16680,71.73,-37.8195254,144.9624772,10,15083.73,Summer,False,0.6816,this  is my second thunder to purchase -- the price was so cheap -- i'm seriously thinking of buying 2 more -- i use &#34;iassist&#34; for everything -- it's the next best thing to the internet  :-*,True
ORD078195,ID4061053441,2019-08-19,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",19430,47.8,-37.80970670000001,144.99304540000003,10,17534.8,Winter,False,0.195,"i am really disappointed in this candle....i have had many candles, but i wanted somwthing i thoughtnwould be simple. this candle doesn't show all my books that are in my cloud..it doesn't matter that they aren't in my device but they should still show up in my cloud...i have to go to my digico account and transfer the book i want to my device.",False
ORD378423,ID2948774564,2019-02-04,Nickolson,"[('Universe Note', 1), ('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",23440,93.72,-37.8103989,144.9726914,0,23533.72,Summer,True,0.8424,fast dude this phone rocks hard i love this thing so fast and i doubt i will have any complaints in the future thanks olivia you have made a great slightly affordable phone,True
ORD486411,ID0363406538,2019-03-29,Thompson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,68.95,-37.7997929,144.96366930000005,10,12533.95,Autumn,True,2.0463,my two oldest (10 & almost 8) love these tablets and i love the freetime subscription from digico!,True
ORD467243,ID3161949463,2019-04-17,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Alcon 10', 2)]",29160,80.71,-37.808404,144.95666210000005,0,29240.71,Autumn,False,0.9683,it was in good shape. this product is good.,True
ORD251878,ID0129953571,2019-03-08,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",20425,63.08,-37.8101954,144.9971252,25,15381.83,Autumn,False,0.168,works great! fast shipping! works great!,False
ORD281425,ID0241807400,2019-07-16,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,60.68,-37.8122321,144.9898339,0,3515.68,Winter,True,0.536,not satisfied at all the phone did not hold charge and they were only going to give a refund $30 in the cost of the battery. i had to personally buy the battery out of pocket at$110.00. not satisfied at all.,False
ORD141263,ID0664372298,2019-01-12,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('pearTV', 1)]",19880,89.53,-37.8208689,144.9671895,0,19969.53,Summer,True,0.3274,good it’s good,True
ORD468094,ID0356093575,2019-03-02,Bakers,"[('pearTV', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",10190,65.11,-37.8199801,144.9968503,5,9745.61,Autumn,True,1.1205,"died after a month. what can i say died after a month... was nice looking but stopped working , bought cheaper phone. since i still had min.",False
ORD469475,ID0767665017,2019-30-12,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090,82.46,-37.807730600000006,144.9734019,15,9508.96,Summer,True,1.2559,"mixed review the microphone quality, and the ear phone quality are terrible. conversation can only be understood if speaker is on. bing opens at random times and will not close. anything in progress is lost. i would not have this phone again if paid. i am giving it away to replac e it with android.",False
ORD007371,ID1496246573,2019-09-14,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Thunder line', 1)]",12045,81.25,-37.8263746,144.9811628,10,10921.75,Spring,False,1.3388,great phone great phone but doenst play well with the straight talk byop sim card getting mms to work is a nightmare...,True
ORD273657,ID3215106466,2019-10-01,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",19870,73.8,-37.810649100000006,144.9494555,5,18950.3,Spring,False,0.3079,"have had phone for months now, still works great. no complaints here, awesome phone. battery health was at 88% when i first received. will never buy another smartphone new, will always go refurbished.",True
ORD442562,ID0846546860,2019-01-04,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 2)]",19160,69.36,144.9686178,-37.8200671,15,16355.36,Summer,False,0.1833,nice cheap phone. so for so good.,True
ORD365541,ID0711358867,2019-07-19,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,51.79,-37.8062553,144.9582936,0,26591.79,Winter,False,1.2186,"hi, i bought this phone in june2017 and i ... hi, i bought this phone in june2017 and i have problem to use with a sim card in venezuela and now in argentina with claro. the phone isn't unlocked or it have a problem with the sistem.",False
ORD157587,ID2189162940,2019-03-17,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880,63.92,-37.8117076,144.95642560000005,5,2799.92,Autumn,True,0.8298,i'm very disappointed it did not come with charger and before i bought it.it said it came with phone and charger i'm very disappointed,False
ORD168184,ID1425817957,2019-12-22,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",7760,106.76,-37.8210485,144.92681059999995,10,7090.76,Summer,True,2.0107,good condition worked well for several weeks but the touch screen freezes up occasionally.,True
ORD078020,ID0780982646,2019-06-15,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('iAssist Line', 1)]",8135,63.93,-37.8051001,144.9493409,25,6165.18,Winter,False,0.8664,good good....but battery life not to much good,True
ORD081635,ID0746917967,2019-01-27,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,98.8,-37.8246995,144.98476630000005,5,19440.8,Summer,True,1.5006,great mid-range daily driver! amazing phone for the price. build quality is impeccable. only reason i deducted a star was because it didn't support 5ghz wifi. really disappointed for a phone that came out in 2017.,True
ORD466778,ID6197211592,2019-01-12,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('pearTV', 1)]",14445,96.12,-37.81510520000001,144.93284340000002,10,13096.62,Summer,False,1.28,"faded screen, otherwise great screen seems faded--the colors are off. otherwise phone works great and is free of cosmetic defects.",True
ORD216276,ID1900234214,2019-03-31,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('Universe Note', 2)]",24160,69.07,-37.8037164,144.9635151,15,20605.07,Autumn,False,1.7392,it’s worth your money. trust me. it just shuts off when it’s too cold but other than that i’ll be ordering another one soon.,True
ORD219180,ID0363385474,2019-08-06,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",13440,83.31,-37.79935089999999,144.9594941,15,11507.31,Winter,True,1.8421,todo perfecto todo perfecto,True
ORD291378,ID0634780119,2019-08-28,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",14670,65.17,-37.81296470000001,144.93913500000005,25,11067.67,Winter,False,0.6985,overall i think the candle inferno hd is a great product. no complaint so far.,True
ORD405488,ID3862791979,2019-10-15,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760,78.5,-37.8116974,144.9832675,5,17900.5,Spring,False,1.0691,four stars excellent phone but the cable does not last.. a better cable would gave been nice,False
ORD321986,ID1479905320,2019-06-27,Nickolson,"[('Alcon 10', 1), ('iStream', 1)]",9100,76.58,-37.8206373,144.95686659999996,0,9176.58,Winter,True,0.8577,awesome phone! this was an excellent buy! love it! it looked brand new and works like it too!,True
ORD267973,ID0202659263,2019-11-03,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('pearTV', 2)]",22690,92.52,-37.8045032,144.9166122,15,21946.02,Spring,False,2.8288,"great product. exactly as advertised, thank you",True
ORD334191,ID6167236680,2019-02-04,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('Thunder line', 1)]",12810,94.57,-37.8104709,144.96890159999995,0,12904.57,Summer,True,0.9062,great phone easy activation just got my us version unlocked phone .was so easy to activate ( i have cricket as my provider) and transfering all my data and contacts was a breeze. highly recommend this version. love the phone!,True
ORD380109,ID0746921974,2019-09-25,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 1)]",18910,81.12,-37.8256816,144.98477490000005,0,18991.12,Spring,True,1.5538,good awesome,True
ORD063341,ID0248266235,2019-05-20,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880,69.29,144.98814319999997,-37.8272185,10,4461.29,Autumn,False,1.8958,five stars very good!,True
ORD115461,ID0777706218,2019-02-10,Thompson,"[('pearTV', 1), ('iStream', 2)]",6610,75.06,-37.8058416,144.95521369999997,5,6354.56,Summer,False,1.0447,... what he had to do to make the customer happy awsome really kind did what he had to do to make the customer happy awsome person,False
ORD297645,ID0579986299,2019-03-26,Thompson,"[('pearTV', 2), ('iStream', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",22635,75.13,-37.8123988,144.94717219999995,25,17051.38,Autumn,True,0.0319,great! received product as advertised great! received product as advertised. works fine.,True
ORD025929,ID2181275332,2019-07-01,bakers,"[('Lucent 330S', 2), ('iStream', 1), ('Alcon 10', 1), ('Universe Note', 1)]",15010,64.19,-37.8106838,144.95984840000003,10,13573.19,Winter,True,1.1455,"not us phone - warranty will be void ** product is listed incorrectly! ** do not purchase ""new"" phone from this seller. it comes with a uk charger and manual for european countries. be weary of purchasing and just buying a replacement charger -- my research tells me that google will not accept the warranty in that case!!",False
ORD429692,ID0575539547,2019-10-27,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 2), ('pearTV', 2)]",32745,79.86,-37.8236861,144.982575,15,27913.11,Spring,False,1.2778,overall good phone fingerprint not so good,True
ORD070424,ID2442297434,2019-03-28,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,64.79,-37.817614,144.95216069999995,25,5989.79,Autumn,False,0.7092,great buy it’s a great buy.,True
ORD215316,ID0641029697,2019-06-01,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('iAssist Line', 2)]",17930,64.62,-37.80963610000001,144.9403393,0,17994.62,Winter,True,0.6816,works and looks like new. i use mine on metropcs. it was like a new phone except it had an off brand charger and head phones (both seemed new at least) and it cam with the wrong cable (usb c). i would buy again.,True
ORD393258,ID0641030951,2019-12-09,thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",6410,57.47,-37.8097539,144.9387773,5,6146.97,Summer,False,0.7983,"blown speaker the speaker is terrible. when my husband makes a call, he is difficult to understand. it is like the speaker is blown. we would like a replacement.",False
ORD372162,ID0664377812,2019-11-14,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2)]",22260,97.73,-37.8207339,144.9669253,25,14926.57,Spring,True,0.3317,ok great,True
ORD094008,ID3218226997,2019-06-14,Thompson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630,76.58,-37.8064293,144.9453257,15,4012.08,Winter,True,0.7118,good phone good phone,True
ORD260976,ID0591427996,2019-06-14,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",27410,75.94,-37.8189792,144.96254580000004,0,27485.94,Winter,True,0.6175,five stars awesome experience thank you.,True
ORD205213,ID0130015098,2019-05-21,Nickolson,"[('Candle Inferno', 2), ('iStream', 1), ('iAssist Line', 2)]",5460,79.0,-37.8154693,144.96808269999997,15,4720.0,Autumn,True,1.5693,five stars nice phone!! i love it!,True
ORD201338,ID2462381386,2019-08-16,nickolson,"[('iStream', 1), ('pearTV', 2), ('Toshika 750', 2), ('Thunder line', 1)]",23590,55.58,-37.80009,144.9620352,0,23645.58,Winter,False,1.9221,one star this item came in no working condition...,False
ORD320862,ID0778942527,2019-05-05,Bakers,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,81.62,-37.8157743,145.0135759,10,7191.62,Autumn,True,1.7367,touch screen everything ok,True
ORD276581,ID0780992582,2019-11-05,Thompson,"[('iStream', 1), ('Olivia x460', 2)]",2600,100.61,-37.8052912,144.95081130000003,5,2570.61,Spring,True,0.8852,six stars this is my favorite phone in the whole wide world. i'm holding one in my hand right now. i highly recommend it and i can't believe the great price.,True
ORD198059,ID0373646808,2019-09-08,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('iStream', 1)]",14260,109.93,-37.8106013,144.92830669999995,25,10804.93,Spring,True,1.6661,five stars husband is happy with this. very simple and just a phone.,True
ORD436885,ID5864704367,2019-01-03,Nickolson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,93.86,-37.802443200000006,144.9915219,15,9129.36,Summer,True,0.9019,this is great tablet. its great for people who don't need a lot of apts. or store a lot on it. doesn't over heat. light weight.,True
ORD300649,ID3313134377,2019-01-30,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Olivia x460', 1)]",1955,67.39,-37.8173844,144.9674523,10,1826.89,Summer,False,0.2285,"i was very satisfied with the delivery yes, i was very satisfied with the delivery. product is very good. indeed i will buy my next phone with digico and i will buying xp product.",True
ORD096645,ID1594632464,2019-07-07,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",12035,60.42,-37.8204739,144.97911630000004,5,11493.67,Winter,True,0.8667,broken alcon received and speaker did not work received a broken phone,False
ORD200848,ID0711331451,2019-08-12,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 2)]",20210,63.34,-37.8073656,144.9578064,0,7758.14,Winter,True,1.1139,"mistake i bought 2 phones for my son who actually found the item. he made a mistake and selected these no contract phones. tried to contact the seller for refund or trade, but was ignored.",False
ORD368683,ID3215192024,2019-11-07,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",6765,97.89,-37.809324200000006,144.9464593,5,6524.64,Spring,True,0.3766,great phone! the product arrived on time and in great condition. it was almost like it was brand new. software works fine and i'm loving the battery life. the new updates are definitely worth the purchase. glad i bought it.,True
ORD461231,ID0126934555,2019-25-06,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('pearTV', 1), ('Olivia x460', 2)]",10290,75.43,-37.81621060000001,144.96647109999995,5,9850.93,Winter,True,0.3792,"so far so good 3 months in, and i'm still not having issues! so far the phone runs pretty smoothly!",True
ORD440634,ID5172636079,2019-09-21,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 2)]",30620,76.9,-37.8115917,145.0034761,25,23041.9,Spring,False,1.3297,excellent. thanks. excellent.,True
ORD488026,ID0847530367,2019-05-16,Nickolson,"[('pearTV', 1), ('Alcon 10', 1)]",11175,63.13,-37.8236638,144.9675483,10,10120.63,Autumn,False,0.5911,great phone we were warned by verizon not to buy outside their company because the others were not reliable. well these phones are still being used and we loved them. they were pretty good.,True
ORD161059,ID6197211588,2019-10-10,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660,81.06,-37.8149802,144.93278769999995,5,4508.06,Spring,False,1.2819,perfect love it!!,True
ORD224300,ID4518401170,2019-01-03,nickolson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,77.22,-37.807837,144.9494312,15,9724.72,Summer,True,0.577,gave me a different phone!!!! i ordered the lucent g6 but my phone is a lucent one. why was i given a completely different phone when i paid for a lucent g6!!! pissed off. none of my cases i bought fit!,False
ORD049600,ID3194806142,2019-01-30,Thompson,"[('pearTV', 1), ('iAssist Line', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",14080,92.56,-37.8081027,144.95258859999996,0,14172.56,Summer,True,0.7032,great budget tablet at a great price. long battery life and high quality display.,True
ORD353697,ID0775945931,2019-08-11,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 1)]",9280,66.26,-37.8054993,144.9591122,25,7026.26,Winter,False,1.3265,five stars great phone!,True
ORD486573,ID0746912596,2019-02-11,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 2)]",15970,98.7,-37.8243049,144.9844019,10,21901.2,Summer,True,1.4523,"great for airline flights, viewing offline digico or istream shows and reading books. video quality fine for personal viewing.",True
ORD405673,ID5221302213,2019-11-24,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 1), ('Thunder line', 1)]",10865,80.18,-37.8210266,144.9987388,25,30179.11,Spring,False,1.266,"performance, yes! with a little heat on the side... great phone. it does get a little hot.",True
ORD016571,ID0591435375,2019-09-19,nickolson,"[('pearTV', 1), ('Thunder line', 1)]",8490,96.37,-37.8174188,144.9688707,15,7312.87,Spring,True,0.144,"perfect perfect condition, original box. came woth headphones, charger, charge block, and micro usb to usb connector",True
ORD380327,ID1560149498,2019-12-20,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,74.9,-37.8157545,144.9369091,25,19979.9,Summer,False,0.957,"like it zero issues. changed from alcon to this phone with android. easier transition than i anticipated. hapoy with change, especially since pear is forcing peopke to buy new phones as software updates won't occur with older phones.",True
ORD455855,ID0579999705,2019-06-29,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",31750,66.16,-37.8058411,144.9317736,0,13887.67,Winter,True,1.5453,"one star it is a scam!! i received two empty boxs with no phones inside, just accessories only.",False
ORD411297,ID5448707282,2019-11-30,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",3455,107.22,-37.8217376,144.9367746,15,4824.72,Spring,True,1.3556,five stars one of the best phones i've had,True
ORD279194,ID6206959531,2019-10-23,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 1)]",12365,67.36,-37.8223201,144.93406930000003,0,12432.36,Spring,False,1.5684,two stars cell works by entering a sim card,False
ORD315783,ID0634783701,2019-11-10,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('pearTV', 1)]",26350,102.27,-37.8134372,144.937569,15,22499.77,Spring,True,0.8398,"five stars very good, impresive",True
ORD426760,ID0746917817,2019-10-15,Nickolson,"[('iStream', 2), ('Universe Note', 1), ('iAssist Line', 1)]",5975,104.2,-37.8252938,144.9825455,10,5481.7,Spring,True,1.3644,olivia has made big progress on how to made great phones love the screen,True
ORD470970,ID3215191990,2019-08-11,Thompson,"[('Thunder line', 1), ('iStream', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",23880,64.83,-37.80580120000001,144.95221830000003,0,11464.83,Winter,False,0.889,do not hesitate to purchase toshika products great quality product..,True
ORD416698,ID4754200359,2019-03-28,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('Universe Note', 2)]",19160,72.58,-37.8187646,144.9164875,0,19232.58,Autumn,False,1.2743,"performs exactly as you expect, easy to use! a little on the pricey side but it is a great phone easy to use and add or remove apps i like it. i would suggest it to others looking for a great phone.",True
ORD322535,ID4655129034,2019-10-23,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",18050,82.25,-37.8088665,144.94886090000003,0,18132.25,Spring,True,0.4521,my phone started acting up by turning on and off ... my phone started acting up by turning on and off unplanned. i tried every solution without success. it was very irritating for a new phone. i returned it and bought something else,False
ORD471229,ID0591398359,2019-05-07,thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,66.12,-37.8216294,144.9614117,25,2657.37,Autumn,False,0.7914,good excellent smartphone,True
ORD047863,ID0638044384,2019-24-05,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",5860,82.87,-37.8173725,144.9288324,15,5063.87,Autumn,True,1.6869,i love everything about the inferno stick. it’s easy to use and iassist makes it quicker to get to tv shows or music.,True
ORD152982,ID1883787542,2019-06-26,Thompson,"[('iStream', 2), ('Thunder line', 1), ('Toshika 750', 2), ('Olivia x460', 2)]",13570,52.1,-37.8252643,144.9477532,10,12265.1,Winter,True,1.4029,wrong listing as new. came used!!! product did not state used . paid for new. second time has happen buying olivia products. bought gear frontier s3. first came used with people's phone number.,False
ORD127439,ID0714861714,2019-07-25,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2)]",17710,68.92,-37.8229843,144.98898359999995,5,16893.42,Spring,False,1.5467,just as listed! great buy i bought this for my best friend to replace her old one and she loves it works perfect arrived in great condition no complaints,True
ORD493849,ID4245791607,2019-04-24,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",34665,81.84,-37.8012198,144.9630195,5,33013.59,spring,True,1.8957,network unlock? can someone plz tell me if this handset is network unlock?,True
ORD049973,ID3146808095,2019-02-10,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,93.48,-37.8104918,144.98501919999995,5,9465.23,Summer,True,1.8431,"i bought this candle inferno for my teenage son so he could use it at school and play games on the candle, he loves it.",True
ORD468189,ID0030385496,2019-10-24,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",22535,74.78,-37.8164671,144.9972205,15,19229.53,Spring,False,0.7413,five stars best cellphone ever.,True
ORD236412,ID4264281397,2019-07-17,Thompson,"[('iStream', 1), ('Universe Note', 2)]",7050,63.67,-37.8180578,144.9520378,15,6056.17,Winter,False,0.7418,great seller the phone is exactly as advertised. works great!,True
ORD149555,ID2455200662,2019-05-31,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",12270,78.54,-37.8082901,144.9535219,10,11121.54,Autumn,True,0.7484,"works good. fast delivery, works good.",True
ORD005848,ID5232347252,2019-11-19,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",4635,99.05,-37.8110771,144.9502074,25,3575.3,Spring,False,0.3283,five stars everything was wonderful thanks so much & god bless always.,True
ORD022783,ID0245535095,2019-06-26,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('Universe Note', 2), ('Toshika 750', 1)]",17805,74.72,-37.8120086,144.96695219999995,25,15349.24,Winter,True,0.768,new to you :) we own several alcons. we bought this for our 11 yr old. we are very happy with quality and performance. housing looked as new.,True
ORD012510,ID1833120524,2019-12-26,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('iStream', 2), ('Thunder line', 2)]",19610,100.56,144.9549504,-37.7997915,15,16769.06,Summer,True,1.5927,this is an awesome phone but don't short yourself this is an awesome phone but don't short yourself. get the turbo 2 which has sd card capability and a shatterproof screen. check it out on youtube,True
ORD363854,ID3144992697,2019-08-05,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 1)]",11060,65.86,-37.8147435,144.9875053,25,8360.86,Winter,False,0.8608,tuve una duda y respondieron muy rápidamente. todo funciona ok,False
ORD363756,ID0129952519,2019-09-11,Bakers,"[('iStream', 1), ('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",15230,98.93,-37.8069808,144.9942382,5,14999.68,Spring,True,0.3468,value consistent quality and performance.,True
ORD164906,ID6167266649,2019-08-29,thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('iStream', 1), ('Thunder line', 1)]",5640,67.15,-37.8096588,144.9640636,0,5707.15,Winter,False,1.1056,five stars this phone was in great condition. it works perfect.,True
